Date,Region,Product,UnitsSold,Revenue,Discount,Profit,Customer Name,Customer ID,Unnamed: 9,Postal Code,Product ID,Order ID,Row ID,Ship Mode,Ship Date,Segment,Category,Sub-Category,Country,State,City
01-02-2023,West,Electronics,75,127875,5,38288.96,Customer 413,CUST-1412,,181511,PROD-2412,ORD-3412,413,Second Class,11-01-2024,Corporate,Furniture,Storage,India,Jharkhand,Ranchi
01-02-2023,West,Clothing,148,88208,0,11707.39,Customer 414,CUST-1413,,338023,PROD-2413,ORD-3413,414,Second Class,27-01-2024,Consumer,Office Supplies,Chairs,India,Assam,Guwahati
01-02-2023,West,Furniture,424,422304,20,67431.34,Customer 415,CUST-1414,,679516,PROD-2414,ORD-3414,415,Second Class,29-01-2024,Home Office,Furniture,Binders,India,Himachal Pradesh,Shimla
01-02-2023,West,Groceries,337,455961,15,105282.42,Customer 416,CUST-1415,,777880,PROD-2415,ORD-3415,416,Second Class,29-01-2024,Corporate,Furniture,Accessories,India,Uttarakhand,Dehradun
01-03-2023,North,Electronics,76,146680,0,42925.51,Customer 417,CUST-1416,,599229,PROD-2416,ORD-3416,417,First Class,26-01-2024,Home Office,Office Supplies,Binders,India,Goa,Panaji
01-03-2023,North,Clothing,489,893403,20,257946.16,Customer 418,CUST-1417,,670696,PROD-2417,ORD-3417,418,Standard Class,27-01-2024,Consumer,Technology,Binders,India,Sikkim,Gangtok
01-03-2023,North,Furniture,406,114898,10,17791.16,Customer 419,CUST-1418,,534605,PROD-2418,ORD-3418,419,Same Day,23-01-2024,Corporate,Office Supplies,Storage,India,Maharashtra,Pune
01-03-2023,North,Groceries,436,754280,0,123813.97,Customer 420,CUST-1419,,768206,PROD-2419,ORD-3419,420,Same Day,12-01-2024,Corporate,Furniture,Storage,India,Karnataka,Mysuru
01-03-2023,South,Electronics,471,824250,5,117555.31,Customer 421,CUST-1420,,474425,PROD-2420,ORD-3420,421,Second Class,28-01-2024,Home Office,Technology,Chairs,India,Tamil Nadu,Coimbatore
01-03-2023,South,Clothing,369,445752,0,108310.96,Customer 422,CUST-1421,,698941,PROD-2421,ORD-3421,422,First Class,11-01-2024,Home Office,Technology,Phones,India,Kerala,Thiruvananthapuram
01-03-2023,South,Furniture,323,482562,15,93926.82,Customer 423,CUST-1422,,729232,PROD-2422,ORD-3422,423,Same Day,03-01-2024,Consumer,Furniture,Accessories,India,Gujarat,Surat
01-03-2023,South,Groceries,121,155243,0,42493.83,Customer 424,CUST-1423,,235464,PROD-2423,ORD-3423,424,Standard Class,02-01-2024,Corporate,Technology,Binders,India,Rajasthan,Udaipur
01-03-2023,East,Electronics,358,257402,10,69229.98,Customer 425,CUST-1424,,695577,PROD-2424,ORD-3424,425,Same Day,08-01-2024,Home Office,Office Supplies,Accessories,India,Punjab,Amritsar
01-03-2023,East,Clothing,248,145328,20,18347.51,Customer 426,CUST-1425,,414858,PROD-2425,ORD-3425,426,Same Day,03-01-2024,Consumer,Technology,Storage,India,Haryana,Faridabad
01-03-2023,East,Furniture,230,404570,15,118742.21,Customer 427,CUST-1426,,754058,PROD-2426,ORD-3426,427,Standard Class,04-01-2024,Home Office,Technology,Phones,India,Uttar Pradesh,Kanpur
01-03-2023,East,Groceries,453,806793,0,80878.07,Customer 428,CUST-1427,,517485,PROD-2427,ORD-3427,428,First Class,05-01-2024,Corporate,Furniture,Phones,India,Madhya Pradesh,Indore
01-03-2023,West,Electronics,322,469798,15,87411.17,Customer 429,CUST-1428,,447790,PROD-2428,ORD-3428,429,First Class,26-01-2024,Consumer,Technology,Tables,India,Bihar,Gaya
01-03-2023,West,Clothing,215,261440,15,29501.36,Customer 430,CUST-1429,,367137,PROD-2429,ORD-3429,430,First Class,15-01-2024,Corporate,Technology,Tables,India,West Bengal,Howrah
01-03-2023,West,Furniture,166,97110,10,28829.07,Customer 431,CUST-1430,,976137,PROD-2430,ORD-3430,431,First Class,10-01-2024,Home Office,Office Supplies,Chairs,India,Odisha,Cuttack
01-03-2023,West,Groceries,258,69918,20,8004.87,Customer 432,CUST-1431,,502942,PROD-2431,ORD-3431,432,Standard Class,12-01-2024,Corporate,Office Supplies,Storage,India,Telangana,Warangal
01-04-2023,North,Electronics,369,198153,10,47357.85,Customer 433,CUST-1432,,996762,PROD-2432,ORD-3432,433,Same Day,25-01-2024,Corporate,Technology,Storage,India,Andhra Pradesh,Vijayawada
01-04-2023,North,Clothing,338,101738,0,10979.95,Customer 434,CUST-1433,,403232,PROD-2433,ORD-3433,434,Second Class,07-01-2024,Corporate,Office Supplies,Chairs,India,Chhattisgarh,Bilaspur
01-04-2023,North,Furniture,263,503382,0,74706.42,Customer 435,CUST-1434,,842175,PROD-2434,ORD-3434,435,Standard Class,06-01-2024,Home Office,Office Supplies,Binders,India,Jharkhand,Jamshedpur
01-04-2023,North,Groceries,426,540594,15,130009.07,Customer 436,CUST-1435,,251426,PROD-2435,ORD-3435,436,First Class,10-01-2024,Corporate,Office Supplies,Binders,India,Assam,Silchar
01-04-2023,South,Electronics,251,284885,5,47089.29,Customer 437,CUST-1436,,982021,PROD-2436,ORD-3436,437,First Class,29-01-2024,Consumer,Furniture,Storage,India,Himachal Pradesh,Solan
01-04-2023,South,Clothing,51,21624,0,5979.18,Customer 438,CUST-1437,,944312,PROD-2437,ORD-3437,438,Same Day,13-01-2024,Consumer,Furniture,Tables,India,Uttarakhand,Haridwar
01-04-2023,South,Furniture,463,364844,15,62592.74,Customer 439,CUST-1438,,119912,PROD-2438,ORD-3438,439,First Class,06-01-2024,Home Office,Technology,Accessories,India,Goa,Margao
01-04-2023,South,Groceries,152,59736,5,14210.78,Customer 440,CUST-1439,,448282,PROD-2439,ORD-3439,440,First Class,06-01-2024,Corporate,Office Supplies,Tables,India,Sikkim,Namchi
01-04-2023,East,Electronics,192,229056,5,30578.18,Customer 441,CUST-1440,,709103,PROD-2440,ORD-3440,441,First Class,29-01-2024,Consumer,Furniture,Tables,India,Maharashtra,Nagpur
01-04-2023,East,Clothing,354,182664,10,51007.87,Customer 442,CUST-1441,,495539,PROD-2441,ORD-3441,442,First Class,22-01-2024,Corporate,Technology,Binders,India,Karnataka,Mangaluru
01-04-2023,East,Furniture,58,56434,0,6229.99,Customer 443,CUST-1442,,814846,PROD-2442,ORD-3442,443,Second Class,09-01-2024,Consumer,Office Supplies,Storage,India,Tamil Nadu,Madurai
01-04-2023,East,Groceries,465,349680,5,100372.27,Customer 444,CUST-1443,,767531,PROD-2443,ORD-3443,444,Standard Class,10-01-2024,Consumer,Technology,Accessories,India,Kerala,Kozhikode
01-04-2023,West,Electronics,377,721201,15,187761.52,Customer 445,CUST-1444,,349742,PROD-2444,ORD-3444,445,Standard Class,07-01-2024,Consumer,Technology,Accessories,India,Gujarat,Vadodara
01-04-2023,West,Clothing,367,113770,10,22399.0,Customer 446,CUST-1445,,243743,PROD-2445,ORD-3445,446,Same Day,19-01-2024,Home Office,Office Supplies,Accessories,India,Rajasthan,Jodhpur
01-04-2023,West,Furniture,133,54131,15,11881.49,Customer 447,CUST-1446,,984796,PROD-2446,ORD-3446,447,Standard Class,13-01-2024,Home Office,Furniture,Binders,India,Punjab,Jalandhar
01-04-2023,West,Groceries,71,43239,10,4676.33,Customer 448,CUST-1447,,193691,PROD-2447,ORD-3447,448,Standard Class,17-01-2024,Consumer,Technology,Binders,India,Haryana,Panipat
01-05-2023,North,Electronics,237,254301,10,62294.92,Customer 449,CUST-1448,,222171,PROD-2448,ORD-3448,449,Second Class,24-01-2024,Home Office,Furniture,Tables,India,Uttar Pradesh,Noida
01-05-2023,North,Clothing,61,17446,15,2301.28,Customer 450,CUST-1449,,122004,PROD-2449,ORD-3449,450,Standard Class,14-01-2024,Home Office,Office Supplies,Accessories,India,Madhya Pradesh,Gwalior
01-05-2023,North,Furniture,350,513100,5,85073.77,Customer 451,CUST-1450,,199133,PROD-2450,ORD-3450,451,Standard Class,06-01-2024,Consumer,Office Supplies,Chairs,India,Bihar,Bhagalpur
01-05-2023,North,Groceries,287,453173,20,61823.48,Customer 452,CUST-1451,,574556,PROD-2451,ORD-3451,452,First Class,23-01-2024,Home Office,Office Supplies,Phones,India,West Bengal,Durgapur
01-05-2023,South,Electronics,168,85344,10,11293.96,Customer 453,CUST-1452,,966414,PROD-2452,ORD-3452,453,Standard Class,02-01-2024,Consumer,Furniture,Accessories,India,Odisha,Rourkela
01-05-2023,South,Clothing,451,877646,20,262650.3,Customer 454,CUST-1453,,722812,PROD-2453,ORD-3453,454,Same Day,03-01-2024,Corporate,Office Supplies,Chairs,India,Telangana,Nizamabad
01-05-2023,South,Furniture,410,525620,10,61132.39,Customer 455,CUST-1454,,875136,PROD-2454,ORD-3454,455,First Class,26-01-2024,Consumer,Office Supplies,Accessories,India,Andhra Pradesh,Guntur
01-05-2023,South,Groceries,292,68328,20,7819.43,Customer 456,CUST-1455,,701157,PROD-2455,ORD-3455,456,First Class,10-01-2024,Corporate,Office Supplies,Tables,India,Chhattisgarh,Durg
01-05-2023,East,Electronics,496,709280,0,190151.22,Customer 457,CUST-1456,,464633,PROD-2456,ORD-3456,457,Second Class,02-01-2024,Corporate,Technology,Phones,India,Jharkhand,Dhanbad
01-05-2023,East,Clothing,354,375594,20,92183.47,Customer 458,CUST-1457,,648850,PROD-2457,ORD-3457,458,Standard Class,03-01-2024,Consumer,Office Supplies,Accessories,India,Assam,Dibrugarh
01-05-2023,East,Furniture,494,110162,15,24869.4,Customer 459,CUST-1458,,587819,PROD-2458,ORD-3458,459,Second Class,23-01-2024,Home Office,Furniture,Accessories,India,Himachal Pradesh,Dharamshala
01-05-2023,East,Groceries,269,426903,15,85794.26,Customer 460,CUST-1459,,682503,PROD-2459,ORD-3459,460,Standard Class,25-01-2024,Corporate,Technology,Chairs,India,Uttarakhand,Haldwani
01-05-2023,West,Electronics,99,189288,10,40836.06,Customer 461,CUST-1460,,971022,PROD-2460,ORD-3460,461,First Class,24-01-2024,Home Office,Furniture,Tables,India,Goa,Vasco da Gama
01-05-2023,West,Clothing,469,690837,20,123731.0,Customer 462,CUST-1461,,768110,PROD-2461,ORD-3461,462,Same Day,10-01-2024,Corporate,Furniture,Chairs,India,Sikkim,Gyalshing
01-05-2023,West,Furniture,277,215229,5,55656.33,Customer 463,CUST-1462,,650821,PROD-2462,ORD-3462,463,Standard Class,09-01-2024,Consumer,Office Supplies,Chairs,India,Maharashtra,Mumbai
01-05-2023,West,Groceries,344,328176,10,51448.45,Customer 464,CUST-1463,,526374,PROD-2463,ORD-3463,464,First Class,26-01-2024,Consumer,Technology,Binders,India,Karnataka,Bengaluru
01-06-2023,North,Electronics,174,259434,10,58267.14,Customer 465,CUST-1464,,858749,PROD-2464,ORD-3464,465,Same Day,10-01-2024,Consumer,Office Supplies,Storage,India,Tamil Nadu,Chennai
01-06-2023,North,Clothing,89,19580,0,2473.22,Customer 466,CUST-1465,,433406,PROD-2465,ORD-3465,466,Same Day,02-01-2024,Consumer,Technology,Phones,India,Kerala,Kochi
01-06-2023,North,Furniture,57,17043,5,2513.99,Customer 467,CUST-1466,,497188,PROD-2466,ORD-3466,467,Second Class,06-01-2024,Corporate,Furniture,Phones,India,Gujarat,Ahmedabad
01-06-2023,North,Groceries,383,76983,20,20852.93,Customer 468,CUST-1467,,280992,PROD-2467,ORD-3467,468,Second Class,08-01-2024,Corporate,Technology,Chairs,India,Rajasthan,Jaipur
01-06-2023,South,Electronics,90,46530,15,8422.12,Customer 469,CUST-1468,,564159,PROD-2468,ORD-3468,469,Second Class,10-01-2024,Home Office,Office Supplies,Binders,India,Punjab,Ludhiana
01-06-2023,South,Clothing,63,44289,0,10298.27,Customer 470,CUST-1469,,379516,PROD-2469,ORD-3469,470,Standard Class,09-01-2024,Consumer,Furniture,Storage,India,Haryana,Gurugram
01-06-2023,South,Furniture,280,290360,0,51746.89,Customer 471,CUST-1470,,196799,PROD-2470,ORD-3470,471,Standard Class,06-01-2024,Corporate,Furniture,Phones,India,Uttar Pradesh,Lucknow
01-06-2023,South,Groceries,77,20405,10,4720.64,Customer 472,CUST-1471,,813365,PROD-2471,ORD-3471,472,Standard Class,23-01-2024,Home Office,Office Supplies,Phones,India,Madhya Pradesh,Bhopal
01-06-2023,East,Electronics,498,820206,15,103489.27,Customer 473,CUST-1472,,670820,PROD-2472,ORD-3472,473,Same Day,27-01-2024,Consumer,Technology,Tables,India,Bihar,Patna
01-06-2023,East,Clothing,350,391300,10,108289.12,Customer 474,CUST-1473,,686170,PROD-2473,ORD-3473,474,Standard Class,15-01-2024,Consumer,Office Supplies,Binders,India,West Bengal,Kolkata
01-06-2023,East,Furniture,167,78323,5,14862.22,Customer 475,CUST-1474,,309328,PROD-2474,ORD-3474,475,Standard Class,17-01-2024,Corporate,Furniture,Binders,India,Odisha,Bhubaneswar
01-06-2023,East,Groceries,381,404241,0,75260.58,Customer 476,CUST-1475,,377584,PROD-2475,ORD-3475,476,Second Class,14-01-2024,Corporate,Technology,Chairs,India,Telangana,Hyderabad
01-06-2023,West,Electronics,325,649675,10,188221.68,Customer 477,CUST-1476,,190953,PROD-2476,ORD-3476,477,Standard Class,08-01-2024,Consumer,Furniture,Phones,India,Andhra Pradesh,Visakhapatnam
01-06-2023,West,Clothing,362,280550,15,49340.81,Customer 478,CUST-1477,,698640,PROD-2477,ORD-3477,478,First Class,30-01-2024,Home Office,Furniture,Accessories,India,Chhattisgarh,Raipur
01-06-2023,West,Furniture,156,138216,20,28569.58,Customer 479,CUST-1478,,585706,PROD-2478,ORD-3478,479,Second Class,13-01-2024,Home Office,Furniture,Phones,India,Jharkhand,Ranchi
01-06-2023,West,Groceries,354,608880,15,115244.99,Customer 480,CUST-1479,,963521,PROD-2479,ORD-3479,480,Same Day,20-01-2024,Corporate,Technology,Tables,India,Assam,Guwahati
01-07-2023,North,Electronics,416,807872,15,168022.16,Customer 481,CUST-1480,,745902,PROD-2480,ORD-3480,481,First Class,13-01-2024,Home Office,Technology,Binders,India,Himachal Pradesh,Shimla
01-07-2023,North,Clothing,453,241449,5,30083.14,Customer 482,CUST-1481,,731049,PROD-2481,ORD-3481,482,First Class,21-01-2024,Home Office,Office Supplies,Binders,India,Uttarakhand,Dehradun
01-07-2023,North,Furniture,342,425106,5,45855.64,Customer 483,CUST-1482,,625431,PROD-2482,ORD-3482,483,Second Class,18-01-2024,Home Office,Furniture,Chairs,India,Goa,Panaji
01-07-2023,North,Groceries,168,211344,20,60608.18,Customer 484,CUST-1483,,567877,PROD-2483,ORD-3483,484,First Class,17-01-2024,Consumer,Office Supplies,Chairs,India,Sikkim,Gangtok
01-07-2023,South,Electronics,374,517616,0,112288.58,Customer 485,CUST-1484,,671132,PROD-2484,ORD-3484,485,First Class,30-01-2024,Consumer,Office Supplies,Chairs,India,Maharashtra,Pune
01-07-2023,South,Clothing,61,42029,15,12496.32,Customer 486,CUST-1485,,336577,PROD-2485,ORD-3485,486,Standard Class,05-01-2024,Home Office,Office Supplies,Chairs,India,Karnataka,Mysuru
01-07-2023,South,Furniture,265,390610,10,40418.74,Customer 487,CUST-1486,,121549,PROD-2486,ORD-3486,487,Second Class,29-01-2024,Consumer,Furniture,Binders,India,Tamil Nadu,Coimbatore
01-07-2023,South,Groceries,266,406714,20,111270.3,Customer 488,CUST-1487,,608969,PROD-2487,ORD-3487,488,First Class,24-01-2024,Corporate,Office Supplies,Binders,India,Kerala,Thiruvananthapuram
01-07-2023,East,Electronics,272,382704,10,75687.11,Customer 489,CUST-1488,,313432,PROD-2488,ORD-3488,489,Second Class,12-01-2024,Corporate,Technology,Tables,India,Gujarat,Surat
01-07-2023,East,Clothing,477,723609,15,90558.44,Customer 490,CUST-1489,,909249,PROD-2489,ORD-3489,490,Second Class,07-01-2024,Consumer,Furniture,Binders,India,Rajasthan,Udaipur
01-07-2023,East,Furniture,175,88725,5,12454.39,Customer 491,CUST-1490,,774080,PROD-2490,ORD-3490,491,First Class,10-01-2024,Home Office,Office Supplies,Phones,India,Punjab,Amritsar
01-07-2023,East,Groceries,424,521944,5,71855.93,Customer 492,CUST-1491,,418432,PROD-2491,ORD-3491,492,Second Class,19-01-2024,Corporate,Technology,Tables,India,Haryana,Faridabad
01-07-2023,West,Electronics,313,271684,20,79513.58,Customer 493,CUST-1492,,794141,PROD-2492,ORD-3492,493,Same Day,06-01-2024,Home Office,Furniture,Phones,India,Uttar Pradesh,Kanpur
01-07-2023,West,Clothing,224,317184,5,55462.59,Customer 494,CUST-1493,,662767,PROD-2493,ORD-3493,494,First Class,18-01-2024,Consumer,Furniture,Tables,India,Madhya Pradesh,Indore
01-07-2023,West,Furniture,463,144919,5,32399.46,Customer 495,CUST-1494,,860859,PROD-2494,ORD-3494,495,Standard Class,07-01-2024,Corporate,Office Supplies,Chairs,India,Bihar,Gaya
01-07-2023,West,Groceries,185,92870,0,9851.41,Customer 496,CUST-1495,,326630,PROD-2495,ORD-3495,496,Second Class,06-01-2024,Consumer,Technology,Binders,India,West Bengal,Howrah
01-08-2023,North,Electronics,377,205088,15,48257.76,Customer 497,CUST-1496,,561493,PROD-2496,ORD-3496,497,Second Class,17-01-2024,Corporate,Furniture,Tables,India,Odisha,Cuttack
01-08-2023,North,Clothing,196,295960,20,69075.38,Customer 498,CUST-1497,,233123,PROD-2497,ORD-3497,498,Standard Class,19-01-2024,Consumer,Furniture,Chairs,India,Telangana,Warangal
01-08-2023,North,Furniture,410,748250,15,98662.37,Customer 499,CUST-1498,,388439,PROD-2498,ORD-3498,499,Standard Class,10-01-2024,Home Office,Technology,Accessories,India,Andhra Pradesh,Vijayawada
01-08-2023,North,Groceries,241,186534,0,50977.45,Customer 500,CUST-1499,,210833,PROD-2499,ORD-3499,500,Standard Class,20-01-2024,Corporate,Technology,Accessories,India,Chhattisgarh,Bilaspur
01-08-2023,South,Electronics,138,122406,20,31394.34,Customer 501,CUST-1500,,181416,PROD-2500,ORD-3500,501,Same Day,06-01-2024,Corporate,Office Supplies,Tables,India,Jharkhand,Jamshedpur
01-08-2023,South,Clothing,126,174132,0,21213.1,Customer 502,CUST-1501,,345915,PROD-2501,ORD-3501,502,First Class,12-01-2024,Corporate,Furniture,Chairs,India,Assam,Silchar
01-08-2023,South,Furniture,147,235788,15,55060.9,Customer 503,CUST-1502,,662514,PROD-2502,ORD-3502,503,Same Day,04-01-2024,Corporate,Office Supplies,Accessories,India,Himachal Pradesh,Solan
01-08-2023,South,Groceries,131,78076,0,12760.67,Customer 504,CUST-1503,,397392,PROD-2503,ORD-3503,504,Second Class,10-01-2024,Consumer,Office Supplies,Chairs,India,Uttarakhand,Haridwar
01-08-2023,East,Electronics,414,643356,0,79803.04,Customer 505,CUST-1504,,201233,PROD-2504,ORD-3504,505,Second Class,27-01-2024,Corporate,Office Supplies,Tables,India,Goa,Margao
01-08-2023,East,Clothing,359,234786,0,38898.46,Customer 506,CUST-1505,,693012,PROD-2505,ORD-3505,506,First Class,14-01-2024,Home Office,Office Supplies,Chairs,India,Sikkim,Namchi
01-08-2023,East,Furniture,114,148086,5,26542.13,Customer 507,CUST-1506,,538829,PROD-2506,ORD-3506,507,First Class,16-01-2024,Home Office,Furniture,Tables,India,Maharashtra,Nagpur
01-08-2023,East,Groceries,454,466258,20,88467.2,Customer 508,CUST-1507,,467090,PROD-2507,ORD-3507,508,First Class,15-01-2024,Home Office,Furniture,Binders,India,Karnataka,Mangaluru
01-08-2023,West,Electronics,354,330990,0,62518.68,Customer 509,CUST-1508,,464294,PROD-2508,ORD-3508,509,Second Class,25-01-2024,Home Office,Technology,Tables,India,Tamil Nadu,Madurai
01-08-2023,West,Clothing,151,224990,10,30078.66,Customer 510,CUST-1509,,918772,PROD-2509,ORD-3509,510,First Class,11-01-2024,Consumer,Office Supplies,Chairs,India,Kerala,Kozhikode
01-08-2023,West,Furniture,379,440019,0,77424.49,Customer 511,CUST-1510,,553490,PROD-2510,ORD-3510,511,Second Class,18-01-2024,Home Office,Technology,Storage,India,Gujarat,Vadodara
01-08-2023,West,Groceries,331,174437,5,34161.11,Customer 512,CUST-1511,,508517,PROD-2511,ORD-3511,512,Same Day,22-01-2024,Corporate,Furniture,Binders,India,Rajasthan,Jodhpur
01-09-2023,North,Electronics,166,239704,5,29192.03,Customer 513,CUST-1512,,377583,PROD-2512,ORD-3512,513,Standard Class,13-01-2024,Consumer,Furniture,Storage,India,Punjab,Jalandhar
01-09-2023,North,Clothing,182,91546,20,13659.94,Customer 514,CUST-1513,,214644,PROD-2513,ORD-3513,514,Standard Class,10-01-2024,Consumer,Office Supplies,Accessories,India,Haryana,Panipat
01-09-2023,North,Furniture,277,272014,10,68813.19,Customer 515,CUST-1514,,778431,PROD-2514,ORD-3514,515,Same Day,18-01-2024,Corporate,Office Supplies,Accessories,India,Uttar Pradesh,Noida
01-09-2023,North,Groceries,375,261375,15,76087.5,Customer 516,CUST-1515,,641498,PROD-2515,ORD-3515,516,Second Class,14-01-2024,Home Office,Office Supplies,Storage,India,Madhya Pradesh,Gwalior
01-09-2023,South,Electronics,70,42420,10,4306.16,Customer 517,CUST-1516,,865580,PROD-2516,ORD-3516,517,Standard Class,21-01-2024,Home Office,Office Supplies,Chairs,India,Bihar,Bhagalpur
01-09-2023,South,Clothing,352,471680,15,137226.81,Customer 518,CUST-1517,,489749,PROD-2517,ORD-3517,518,First Class,22-01-2024,Consumer,Office Supplies,Chairs,India,West Bengal,Durgapur
01-09-2023,South,Furniture,341,311674,10,34924.16,Customer 519,CUST-1518,,635643,PROD-2518,ORD-3518,519,First Class,07-01-2024,Home Office,Technology,Binders,India,Odisha,Rourkela
01-09-2023,South,Groceries,326,110840,10,13332.3,Customer 520,CUST-1519,,234646,PROD-2519,ORD-3519,520,Same Day,23-01-2024,Consumer,Office Supplies,Accessories,India,Telangana,Nizamabad
01-09-2023,East,Electronics,430,500090,20,78501.42,Customer 521,CUST-1520,,462984,PROD-2520,ORD-3520,521,Standard Class,10-01-2024,Home Office,Office Supplies,Phones,India,Andhra Pradesh,Guntur
01-09-2023,East,Clothing,76,143792,15,29884.62,Customer 522,CUST-1521,,997940,PROD-2521,ORD-3521,522,Standard Class,14-01-2024,Home Office,Furniture,Storage,India,Chhattisgarh,Durg
01-09-2023,East,Furniture,193,58865,15,14335.23,Customer 523,CUST-1522,,954463,PROD-2522,ORD-3522,523,Same Day,23-01-2024,Corporate,Office Supplies,Tables,India,Jharkhand,Dhanbad
01-09-2023,East,Groceries,51,40188,15,10635.14,Customer 524,CUST-1523,,566960,PROD-2523,ORD-3523,524,First Class,19-01-2024,Consumer,Office Supplies,Chairs,India,Assam,Dibrugarh
01-09-2023,West,Electronics,399,671118,15,91465.11,Customer 525,CUST-1524,,465038,PROD-2524,ORD-3524,525,Same Day,27-01-2024,Corporate,Technology,Binders,India,Himachal Pradesh,Dharamshala
01-09-2023,West,Clothing,446,159668,0,34083.12,Customer 526,CUST-1525,,541176,PROD-2525,ORD-3525,526,Standard Class,07-01-2024,Consumer,Furniture,Chairs,India,Uttarakhand,Haldwani
01-09-2023,West,Furniture,347,399397,15,73850.7,Customer 527,CUST-1526,,520621,PROD-2526,ORD-3526,527,First Class,08-01-2024,Corporate,Office Supplies,Binders,India,Goa,Vasco da Gama
01-09-2023,West,Groceries,423,845154,0,147650.04,Customer 528,CUST-1527,,373615,PROD-2527,ORD-3527,528,Standard Class,15-01-2024,Home Office,Furniture,Phones,India,Sikkim,Gyalshing
01-10-2023,North,Electronics,222,351870,10,35368.85,Customer 529,CUST-1528,,738576,PROD-2528,ORD-3528,529,Standard Class,02-01-2024,Consumer,Office Supplies,Phones,India,Maharashtra,Mumbai
01-10-2023,North,Clothing,455,610155,20,168916.1,Customer 530,CUST-1529,,719775,PROD-2529,ORD-3529,530,First Class,02-01-2024,Consumer,Furniture,Tables,India,Karnataka,Bengaluru
01-10-2023,North,Furniture,442,552058,0,126598.59,Customer 531,CUST-1530,,883027,PROD-2530,ORD-3530,531,Standard Class,24-01-2024,Corporate,Furniture,Phones,India,Tamil Nadu,Chennai
01-10-2023,North,Groceries,427,792512,20,222837.11,Customer 532,CUST-1531,,392710,PROD-2531,ORD-3531,532,First Class,14-01-2024,Home Office,Furniture,Tables,India,Kerala,Kochi
01-10-2023,South,Electronics,201,184719,0,27222.8,Customer 533,CUST-1532,,916894,PROD-2532,ORD-3532,533,Second Class,18-01-2024,Consumer,Office Supplies,Tables,India,Gujarat,Ahmedabad
01-10-2023,South,Clothing,342,616626,5,151931.48,Customer 534,CUST-1533,,109396,PROD-2533,ORD-3533,534,Same Day,24-01-2024,Home Office,Technology,Binders,India,Rajasthan,Jaipur
01-10-2023,South,Furniture,149,191167,5,50067.78,Customer 535,CUST-1534,,463878,PROD-2534,ORD-3534,535,Same Day,16-01-2024,Corporate,Technology,Accessories,India,Punjab,Ludhiana
01-10-2023,South,Groceries,452,858348,5,163389.58,Customer 536,CUST-1535,,319133,PROD-2535,ORD-3535,536,Same Day,18-01-2024,Home Office,Technology,Tables,India,Haryana,Gurugram
01-10-2023,East,Electronics,291,226980,0,56149.12,Customer 537,CUST-1536,,699903,PROD-2536,ORD-3536,537,Second Class,30-01-2024,Corporate,Office Supplies,Accessories,India,Uttar Pradesh,Lucknow
01-10-2023,East,Clothing,275,239800,20,28570.47,Customer 538,CUST-1537,,452565,PROD-2537,ORD-3537,538,First Class,18-01-2024,Home Office,Furniture,Storage,India,Madhya Pradesh,Bhopal
01-10-2023,East,Furniture,481,482924,10,106928.46,Customer 539,CUST-1538,,903820,PROD-2538,ORD-3538,539,Same Day,22-01-2024,Corporate,Office Supplies,Accessories,India,Bihar,Patna
01-10-2023,East,Groceries,209,364914,5,55239.5,Customer 540,CUST-1539,,505903,PROD-2539,ORD-3539,540,First Class,27-01-2024,Corporate,Technology,Phones,India,West Bengal,Kolkata
01-10-2023,West,Electronics,126,89208,0,17783.92,Customer 541,CUST-1540,,882248,PROD-2540,ORD-3540,541,Second Class,28-01-2024,Corporate,Furniture,Accessories,India,Odisha,Bhubaneswar
01-10-2023,West,Clothing,307,473701,10,103934.44,Customer 542,CUST-1541,,974086,PROD-2541,ORD-3541,542,Same Day,26-01-2024,Consumer,Furniture,Binders,India,Telangana,Hyderabad
01-10-2023,West,Furniture,195,346515,20,84383.18,Customer 543,CUST-1542,,459350,PROD-2542,ORD-3542,543,Standard Class,16-01-2024,Home Office,Office Supplies,Tables,India,Andhra Pradesh,Visakhapatnam
01-10-2023,West,Groceries,290,190820,15,50327.14,Customer 544,CUST-1543,,360411,PROD-2543,ORD-3543,544,Same Day,25-01-2024,Home Office,Furniture,Phones,India,Chhattisgarh,Raipur
01-11-2023,North,Electronics,117,168597,5,47393.45,Customer 545,CUST-1544,,504563,PROD-2544,ORD-3544,545,Second Class,13-01-2024,Consumer,Office Supplies,Storage,India,Jharkhand,Ranchi
01-11-2023,North,Clothing,158,190390,15,22300.69,Customer 546,CUST-1545,,632697,PROD-2545,ORD-3545,546,Standard Class,18-01-2024,Corporate,Furniture,Tables,India,Assam,Guwahati
01-11-2023,North,Furniture,402,763398,10,137593.01,Customer 547,CUST-1546,,204862,PROD-2546,ORD-3546,547,Same Day,08-01-2024,Corporate,Furniture,Storage,India,Himachal Pradesh,Shimla
01-11-2023,North,Groceries,402,519786,0,116136.39,Customer 548,CUST-1547,,165795,PROD-2547,ORD-3547,548,First Class,27-01-2024,Consumer,Furniture,Phones,India,Uttarakhand,Dehradun
01-11-2023,South,Electronics,318,241680,15,27436.12,Customer 549,CUST-1548,,808743,PROD-2548,ORD-3548,549,Same Day,20-01-2024,Consumer,Furniture,Tables,India,Goa,Panaji
01-11-2023,South,Clothing,54,33858,10,7720.76,Customer 550,CUST-1549,,783667,PROD-2549,ORD-3549,550,Same Day,10-01-2024,Consumer,Technology,Binders,India,Sikkim,Gangtok
